Page URL,Article URL,Title
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=30&top=12,http://shop.nordstrom.com/s/incase-designs-via-backpack/4543008?origin=keywordsearch-personalizedsort&fashioncolor=BRONZE,Incase Designs VIA Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=31&top=12,http://shop.nordstrom.com/s/incase-designs-tracto-convertible-backpack/4543007?origin=keywordsearch-personalizedsort,Incase Designs TRACTO Convertible Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=31&top=12,http://shop.nordstrom.com/s/incase-designs-tracto-35-inch-wheeled-duffel-bag/4543001?origin=keywordsearch-personalizedsort&fashioncolor=BRONZE,Incase Designs TRACTO 35 Inch Wheeled Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=31&top=12,http://shop.nordstrom.com/s/incase-designs-tracto-medium-split-convertible-duffel-bag/4543000?origin=keywordsearch-personalizedsort&fashioncolor=BRONZE,Incase Designs TRACTO Medium Split Convertible Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=31&top=12,http://shop.nordstrom.com/s/cathys-concepts-monogram-tie-case/4540759?origin=keywordsearch-personalizedsort&fashioncolor=ANTHRACITE,Cathy's Concepts Monogram Tie Case
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=31&top=12,http://shop.nordstrom.com/s/cathys-concepts-monogram-stripe-tote/4540751?origin=keywordsearch-personalizedsort&fashioncolor=BLACK-Y,Cathy's Concepts Monogram Stripe Tote
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=31&top=12,http://shop.nordstrom.com/s/cathys-concepts-personalized-canvas-clutch/4540749?origin=keywordsearch-personalizedsort&fashioncolor=BLACK-S,Cathy's Concepts Personalized Canvas Clutch
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=31&top=12,http://shop.nordstrom.com/s/cathys-concepts-monogram-canvas-tote/4540747?origin=keywordsearch-personalizedsort&fashioncolor=BLUE-C,Cathy's Concepts Monogram Canvas Tote
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=31&top=12,http://shop.nordstrom.com/s/cathys-concepts-personalized-faux-leather-clutch/4540745?origin=keywordsearch-personalizedsort&fashioncolor=BLUE-X,Cathy's Concepts Personalized Faux Leather Clutch
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=31&top=12,http://shop.nordstrom.com/s/day-mood-shiloh-leather-overnight-duffel/4537837?origin=keywordsearch-personalizedsort&fashioncolor=BROWN-E,DAY & MOOD Shiloh Leather Overnight Duffel
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=31&top=12,http://shop.nordstrom.com/s/vince-camuto-tolve-nylon-backpack/4537096?origin=keywordsearch-personalizedsort&fashioncolor=SNAKE,Vince Camuto 'Tolve' Nylon Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=31&top=12,http://shop.nordstrom.com/s/flight-001-avionette-garment-bag/4536168?origin=keywordsearch-personalizedsort&fashioncolor=GUNMETAL%2F%20BLACK,Flight 001 Avionette Garment Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=31&top=12,http://shop.nordstrom.com/s/victorinox-swiss-army-lexicon-2-0-trifold-garment-bag/4533555?origin=keywordsearch-personalizedsort&fashioncolor=SANGRIA,Victorinox Swiss Army® Lexicon 2.0 Trifold Garment Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=33&top=12,http://shop.nordstrom.com/s/topo-designs-rover-backpack/4522601?origin=keywordsearch-personalizedsort,Topo Designs Rover Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=33&top=12,http://shop.nordstrom.com/s/topo-designs-klettersack-backpack/4522591?origin=keywordsearch-personalizedsort&fashioncolor=NAVY,Topo Designs Klettersack Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=33&top=12,http://shop.nordstrom.com/s/topo-designs-klettersack-backpack/4522590?origin=keywordsearch-personalizedsort&fashioncolor=OLIVE,Topo Designs Klettersack Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=33&top=12,http://shop.nordstrom.com/s/cathys-concepts-monogram-canvas-travel-bag/4510002?origin=keywordsearch-personalizedsort&fashioncolor=X-PACK%2F%20BALLISTIC%20BLACK,Cathy's Concepts Monogram Canvas Travel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=33&top=12,http://shop.nordstrom.com/s/hook-albert-gym-duffel-bag/4508131?origin=keywordsearch-personalizedsort&fashioncolor=A,hook + ALBERT Gym Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=33&top=12,http://shop.nordstrom.com/s/vince-camuto-travo-leather-backpack/4506936?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Vince Camuto Travo Leather Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=33&top=12,http://shop.nordstrom.com/s/smythson-medium-leather-pouch/4506542?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Smythson Medium Leather Pouch
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=33&top=12,http://shop.nordstrom.com/s/smythson-large-leather-pouch/4506541?origin=keywordsearch-personalizedsort&fashioncolor=NILE%20BLUE,Smythson Large Leather Pouch
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=33&top=12,http://shop.nordstrom.com/s/smythson-sea-horse-leather-luggage-label/4506533?origin=keywordsearch-personalizedsort&fashioncolor=NILE%20BLUE,Smythson Sea Horse Leather Luggage Label
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=33&top=12,http://shop.nordstrom.com/s/smythson-panama-home-destination-calfskin-leather-luggage-label/4506532?origin=keywordsearch-personalizedsort&fashioncolor=BLUE%20NILE%20PRINT,Smythson Panama Home/Destination Calfskin Leather Luggage Label
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=33&top=12,http://shop.nordstrom.com/s/smythson-panama-flamingo-luggage-label/4506520?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Smythson Panama Flamingo Luggage Label
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=33&top=12,http://shop.nordstrom.com/s/jack-spade-army-leather-backpack/4504444?origin=keywordsearch-personalizedsort&fashioncolor=BLACK%20PRINT,Jack Spade Army Leather Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=35&top=12,http://shop.nordstrom.com/s/herschel-supply-co-ruskin-studio-backpack/4474169?origin=keywordsearch-personalizedsort,Herschel Supply Co. Ruskin Studio Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=35&top=12,http://shop.nordstrom.com/s/incase-designs-tracto-diamond-wire-split-travel-bag/4467219?origin=keywordsearch-personalizedsort&fashioncolor=PEACOAT%20BROWN,Incase Designs TRACTO Diamond Wire Split Travel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=35&top=12,http://shop.nordstrom.com/s/vessel-signature-leather-tote-bag/4465688?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Vessel 'Signature' Leather Tote Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=35&top=12,http://shop.nordstrom.com/s/timberland-nantasket-backpack/4463478?origin=keywordsearch-personalizedsort&fashioncolor=GOLD,Timberland Nantasket Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=35&top=12,http://shop.nordstrom.com/s/timberland-nantasket-briefcase/4463471?origin=keywordsearch-personalizedsort&fashioncolor=BLACK%20IRIS,Timberland Nantasket Briefcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=35&top=12,http://shop.nordstrom.com/s/herschel-supply-co-little-america-backpack/4460756?origin=keywordsearch-personalizedsort&fashioncolor=BLACK%20IRIS,Herschel Supply Co. Little America Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=35&top=12,http://shop.nordstrom.com/s/herschel-supply-co-heritage-backpack/4460755?origin=keywordsearch-personalizedsort&fashioncolor=RAVEN,Herschel Supply Co. Heritage Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=35&top=12,http://shop.nordstrom.com/s/herschel-supply-co-pop-quiz-aspect-backpack/4459859?origin=keywordsearch-personalizedsort&fashioncolor=PEACOAT%20FLORA,Herschel Supply Co. Pop Quiz Aspect Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=35&top=12,http://shop.nordstrom.com/s/herschel-supply-co-little-america-offset-backpack/4459822?origin=keywordsearch-personalizedsort&fashioncolor=PELICAN%2F%20LICHEN,Herschel Supply Co. Little America Offset Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=35&top=12,http://shop.nordstrom.com/s/herschel-supply-co-little-america-backpack/4459821?origin=keywordsearch-personalizedsort&fashioncolor=PELICAN%2F%20LICHEN,Herschel Supply Co. Little America Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=35&top=12,http://shop.nordstrom.com/s/herschel-supply-co-novel-duffel-bag/4459820?origin=keywordsearch-personalizedsort&fashioncolor=PEACOAT%20FLORA,Herschel Supply Co. Novel Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=35&top=12,http://shop.nordstrom.com/s/herschel-supply-co-heritage-offset-backpack/4459818?origin=keywordsearch-personalizedsort&fashioncolor=PELICAN%2F%20LICHEN,Herschel Supply Co. Heritage Offset Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=34&top=12,http://shop.nordstrom.com/s/bosca-triple-compartment-leather-briefcase/4495281?origin=keywordsearch-personalizedsort,Bosca Triple Compartment Leather Briefcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=34&top=12,http://shop.nordstrom.com/s/bosca-double-compartment-leather-briefcase/4495280?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Bosca Double Compartment Leather Briefcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=34&top=12,http://shop.nordstrom.com/s/boconi-bryant-backpack/4489169?origin=keywordsearch-personalizedsort&fashioncolor=DARK%20BROWN,Boconi Bryant Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=34&top=12,http://shop.nordstrom.com/s/ermenegildo-zegna-folding-garment-bag/4474979?origin=keywordsearch-personalizedsort&fashioncolor=ANTIQUED%20MAHOGANY,Ermenegildo Zegna Folding Garment Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=34&top=12,http://shop.nordstrom.com/s/herschel-supply-co-retreat-backpack/4474229?origin=keywordsearch-personalizedsort&fashioncolor=DARK%20GREY,Herschel Supply Co. Retreat Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=34&top=12,http://shop.nordstrom.com/s/herschel-supply-co-barlow-medium-trail-backpack/4474225?origin=keywordsearch-personalizedsort&fashioncolor=ECLIPSE%20X,Herschel Supply Co. Barlow Medium Trail Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=34&top=12,http://shop.nordstrom.com/s/herschel-supply-co-lawson-surplus-backpack/4474224?origin=keywordsearch-personalizedsort&fashioncolor=LEGION%20BLUE%2F%20BLACK,Herschel Supply Co. Lawson Surplus Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=34&top=12,http://shop.nordstrom.com/s/herschel-supply-co-trail-gorge-water-resistant-duffel-bag/4474212?origin=keywordsearch-personalizedsort&fashioncolor=TIGER%20CAMO%20GREEN,Herschel Supply Co. Trail Gorge Water Resistant Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=34&top=12,http://shop.nordstrom.com/s/herschel-supply-co-winlaw-backpack/4474199?origin=keywordsearch-personalizedsort&fashioncolor=LEGION%20BLUE%2F%20BLACK,Herschel Supply Co. Winlaw Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=34&top=12,http://shop.nordstrom.com/s/herschel-supply-co-iona-backpack/4474198?origin=keywordsearch-personalizedsort&fashioncolor=DEEP%20LICHEN%20GREEN,Herschel Supply Co. Iona Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=34&top=12,http://shop.nordstrom.com/s/herschel-supply-co-settlement-studio-backpack/4474179?origin=keywordsearch-personalizedsort&fashioncolor=TWILIGHT%20BLUE%2F%20PELICAN,Herschel Supply Co. Settlement Studio Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=34&top=12,http://shop.nordstrom.com/s/herschel-supply-co-mammoth-trail-backpack/4474178?origin=keywordsearch-personalizedsort&fashioncolor=VINEYARD%20GREEN,Herschel Supply Co. Mammoth Trail Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=37&top=12,http://shop.nordstrom.com/s/ghurka-cavalier-iii-leather-duffel-bag/4413797?origin=keywordsearch-personalizedsort,Ghurka 'Cavalier III' Leather Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=37&top=12,http://shop.nordstrom.com/s/ghurka-cavalier-iii-leather-duffel-bag/4413789?origin=keywordsearch-personalizedsort&fashioncolor=CHESTNUT,Ghurka 'Cavalier III' Leather Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=37&top=12,http://shop.nordstrom.com/s/shinola-commuter-leather-tote-bag/4412162?origin=keywordsearch-personalizedsort&fashioncolor=VINTAGE%20CHESTNUT,Shinola Commuter Leather Tote Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=37&top=12,http://shop.nordstrom.com/s/briggs-riley-baseline-medium-duffel-bag-22-inch/4410837?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Briggs & Riley 'Baseline - Medium' Duffel Bag (22 Inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=37&top=12,http://shop.nordstrom.com/s/briggs-riley-brx-excursion-backpack/4410827?origin=keywordsearch-personalizedsort&fashioncolor=OLIVE%20GREEN,Briggs & Riley 'BRX - Excursion' Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=37&top=12,http://shop.nordstrom.com/s/briggs-riley-kinzie-street-micro-messenger-bag/4410826?origin=keywordsearch-personalizedsort&fashioncolor=BLUE,Briggs & Riley 'Kinzie Street - Micro' Messenger Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=37&top=12,http://shop.nordstrom.com/s/briggs-riley-baseline-duffel-bag/4410825?origin=keywordsearch-personalizedsort&fashioncolor=NAVY%20BLUE,Briggs & Riley 'Baseline' Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=37&top=12,http://shop.nordstrom.com/s/briggs-riley-baseline-wheeled-garment-bag-24-inch/4410795?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Briggs & Riley 'Baseline' Wheeled Garment Bag (24 Inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=37&top=12,http://shop.nordstrom.com/s/briggs-riley-kinzie-street-cabin-bag/4410792?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Briggs & Riley 'Kinzie Street' Cabin Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=37&top=12,http://shop.nordstrom.com/s/sole-society-cassidy-faux-leather-duffel-bag/4410444?origin=keywordsearch-personalizedsort&fashioncolor=NAVY%20BLUE,Sole Society 'Cassidy' Faux Leather Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=37&top=12,http://shop.nordstrom.com/s/herschel-supply-co-retreat-backpack/4407647?origin=keywordsearch-personalizedsort&fashioncolor=DARK%20COGNAC,Herschel Supply Co. 'Retreat' Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=37&top=12,http://shop.nordstrom.com/s/hook-albert-leather-garment-duffel-bag-22-inch/4405715?origin=keywordsearch-personalizedsort&fashioncolor=NAVY,hook + ALBERT Leather Garment/Duffel Bag (22 inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=36&top=12,http://shop.nordstrom.com/s/ghurka-cavalier-ii-canvas-duffel-bag/4452603?origin=keywordsearch-personalizedsort,Ghurka 'Cavalier II' Canvas Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=36&top=12,http://shop.nordstrom.com/s/fjallraven-high-coast-24-backpack/4449663?origin=keywordsearch-personalizedsort&fashioncolor=VINTAGE%20CHESTNUT,Fjällräven 'High Coast 24' Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=36&top=12,http://shop.nordstrom.com/s/fjallraven-rucksack-no-21-large-backpack/4449636?origin=keywordsearch-personalizedsort&fashioncolor=FLAME%20ORANGE,Fjällräven 'Rucksack No. 21' Large Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=36&top=12,http://shop.nordstrom.com/s/fjallraven-duffel-bag-no-6-large-duffel-bag/4449623?origin=keywordsearch-personalizedsort&fashioncolor=HICKORY%20BROWN,Fjällräven 'Duffel Bag No. 6' Large Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=36&top=12,http://shop.nordstrom.com/s/fjallraven-high-coast-18-backpack/4449621?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Fjällräven 'High Coast 18' Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=36&top=12,http://shop.nordstrom.com/s/fjallraven-greenland-small-backpack/4449616?origin=keywordsearch-personalizedsort&fashioncolor=FLAME%20ORANGE,Fjällräven 'Greenland' Small Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=36&top=12,http://shop.nordstrom.com/s/fjallraven-duffel-bag-no-6-medium-duffel-bag/4449614?origin=keywordsearch-personalizedsort&fashioncolor=AUTUMN%20LEAF,Fjällräven 'Duffel Bag No. 6' Medium Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=36&top=12,http://shop.nordstrom.com/s/salvatore-ferragamo-revival-leather-backpack/4420359?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Salvatore Ferragamo 'Revival' Leather Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=36&top=12,http://shop.nordstrom.com/s/boconi-becker-leather-backpack/4416653?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Boconi 'Becker' Leather Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=36&top=12,http://shop.nordstrom.com/s/boconi-becker-leather-messenger-bag/4416648?origin=keywordsearch-personalizedsort&fashioncolor=BLACK%20W%2F%20KHAKI,Boconi 'Becker' Leather Messenger Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=36&top=12,http://shop.nordstrom.com/s/boconi-becker-leather-messenger-bag/4416647?origin=keywordsearch-personalizedsort&fashioncolor=BLACK%20W%2F%20KHAKI,Boconi 'Becker' Leather Messenger Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=36&top=12,http://shop.nordstrom.com/s/ghurka-blazer-leather-backpack/4413808?origin=keywordsearch-personalizedsort&fashioncolor=WHISKEY,Ghurka 'Blazer' Leather Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=40&top=12,http://shop.nordstrom.com/s/cathys-concepts-monogram-passport-case-luggage-tag/4357392?origin=keywordsearch-personalizedsort,Cathy's Concepts Monogram Passport Case & Luggage Tag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=40&top=12,http://shop.nordstrom.com/s/cathys-concepts-monogram-passport-case-luggage-tag/4357391?origin=keywordsearch-personalizedsort&fashioncolor=NAVY%20-%20H,Cathy's Concepts Monogram Passport Case & Luggage Tag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=40&top=12,http://shop.nordstrom.com/s/vessel-signature-large-duffel-bag/4356707?origin=keywordsearch-personalizedsort&fashioncolor=BROWN%20-%20P,Vessel 'Signature' Large Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=40&top=12,http://shop.nordstrom.com/s/vessel-signature-large-boston-duffel-bag/4356705?origin=keywordsearch-personalizedsort&fashioncolor=MATTE%20BLACK,Vessel Signature Large Boston Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=40&top=12,http://shop.nordstrom.com/s/vessel-signature-travel-case/4356309?origin=keywordsearch-personalizedsort&fashioncolor=PEBBLED%20NAVY,Vessel 'Signature' Travel Case
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=40&top=12,http://shop.nordstrom.com/s/vessel-signature-medium-duffel-bag/4356278?origin=keywordsearch-personalizedsort&fashioncolor=PEBBLED%20NAVY,Vessel 'Signature' Medium Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=40&top=12,http://shop.nordstrom.com/s/vessel-signature-boston-duffel-bag/4356277?origin=keywordsearch-personalizedsort&fashioncolor=PEBBLED%20BLACK,Vessel Signature Boston Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=40&top=12,http://shop.nordstrom.com/s/vessel-signature-briefcase/4356273?origin=keywordsearch-personalizedsort&fashioncolor=MATTE%20BLACK,Vessel 'Signature' Briefcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=40&top=12,http://shop.nordstrom.com/s/rawlings-rugged-briefcase/4342027?origin=keywordsearch-personalizedsort&fashioncolor=CARBON%20BLACK,Rawlings® 'Rugged' Briefcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=40&top=12,http://shop.nordstrom.com/s/vince-camuto-mestr-leather-suede-duffel-bag/4322474?origin=keywordsearch-personalizedsort&fashioncolor=COGNAC,Vince Camuto 'Mestr' Leather & Suede Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=40&top=12,http://shop.nordstrom.com/s/vince-camuto-tolve-leather-backpack/4322473?origin=keywordsearch-personalizedsort&fashioncolor=LUGGAGE,Vince Camuto 'Tolve' Leather Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=40&top=12,http://shop.nordstrom.com/s/incase-designs-eo-duffel-bag/4310103?origin=keywordsearch-personalizedsort&fashioncolor=GUNMETAL,Incase Designs EO Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=39&top=12,http://shop.nordstrom.com/s/ermenegildo-zegna-slim-leather-briefcase/4380780?origin=keywordsearch-personalizedsort,Ermenegildo Zegna Slim Leather Briefcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=39&top=12,http://shop.nordstrom.com/s/harvest-label-nighthawk-backpack/4380701?origin=keywordsearch-personalizedsort&fashioncolor=NAVY,Harvest Label 'NightHawk' Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=39&top=12,http://shop.nordstrom.com/s/harvest-label-nighthawk-backpack/4380695?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Harvest Label 'NightHawk' Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=39&top=12,http://shop.nordstrom.com/s/harvest-label-nighthawk-shoulder-bag/4380681?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Harvest Label 'NightHawk' Shoulder Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=39&top=12,http://shop.nordstrom.com/s/harvest-label-nighthawk-briefcase/4380677?origin=keywordsearch-personalizedsort&fashioncolor=CAMO,Harvest Label 'NightHawk' Briefcase
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=39&top=12,http://shop.nordstrom.com/s/harvest-label-nighthawk-messenger-bag/4380653?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Harvest Label 'NightHawk' Messenger Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=39&top=12,http://shop.nordstrom.com/s/brics-x-bag-22-inch-folding-duffel-bag/4371995?origin=keywordsearch-personalizedsort&fashioncolor=CAMO,Bric's X-Bag 22-Inch Folding Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=39&top=12,http://shop.nordstrom.com/s/brics-x-bag-deluxe-duffel-bag-22-inch/4371988?origin=keywordsearch-personalizedsort&fashioncolor=OLIVE,Bric's 'X-Bag Deluxe' Duffel Bag (22 Inch)
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=39&top=12,http://shop.nordstrom.com/s/trask-bridger-trail-waxed-canvas-tote/4370552?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Trask 'Bridger Trail' Waxed Canvas Tote
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=39&top=12,http://shop.nordstrom.com/s/trask-jackson-leather-tote/4370491?origin=keywordsearch-personalizedsort&fashioncolor=RANGER%20TAN,Trask 'Jackson' Leather Tote
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=39&top=12,http://shop.nordstrom.com/s/boconi-tyler-rfid-leather-backpack/4359055?origin=keywordsearch-personalizedsort&fashioncolor=COGNAC,Boconi 'Tyler' RFID Leather Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=39&top=12,http://shop.nordstrom.com/s/cathys-concepts-monogram-passport-case-luggage-tag/4357394?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Cathy's Concepts Monogram Passport Case & Luggage Tag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=41&top=12,http://shop.nordstrom.com/s/ted-baker-london-shalala-leather-duffel-bag/4300557?origin=keywordsearch-personalizedsort,Ted Baker London 'Shalala' Leather Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=41&top=12,http://shop.nordstrom.com/s/herschel-supply-co-retreat-backpack/4294555?origin=keywordsearch-personalizedsort&fashioncolor=CHOCOLATE,Herschel Supply Co. 'Retreat' Backpack
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=41&top=12,http://shop.nordstrom.com/s/814-lthr-man-bag/4287899?origin=keywordsearch-personalizedsort&fashioncolor=WINETASTING%20CROSSHATCH,Bosca 'Man Bag' Leather Crossbody Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=41&top=12,http://shop.nordstrom.com/s/troubadour-canvas-leather-duffel-bag/4284558?origin=keywordsearch-personalizedsort&fashioncolor=BLACK,Troubadour Canvas & Leather Duffel Bag
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=41&top=12,http://shop.nordstrom.com/s/eric-javits-sinclair-squishee-tote/4280156?origin=keywordsearch-personalizedsort&fashioncolor=KHAKI%20CANVAS%2F%20BROWN%20LEATHER,Eric Javits 'Sinclair' Squishee® Tote
http://shop.nordstrom.com/sr?origin=keywordsearch&keyword=suitcase&page=41&top=12,http://shop.nordstrom.com/s/will-leather-goods-traveler-duffel-bag/4273427?origin=keywordsearch-personalizedsort&fashioncolor=PEANUT,Will Leather Goods Traveler Duffel Bag
